cust_code,seq_num,address_1,city,state,zip,reason
"DEJO1000",4,"7811 SW 10th","Des Moines","IA","50315","no_street_type"
"DESM1100",171,"517 SE 9th","Des Moines","IA","50309","no_street_type"
"DESM1100",132,"618 SE 10th","Des Moines","IA","50309","no_street_type"
"DESM1100",96,"1032 SE 10th","Des Moines","IA","50309","no_street_type"
"DESM1100",100,"722 SE 12th","Des Moines","IA","50309","no_street_type"
"DESM1100",104,"713 SE 11th","Des Moines","IA","50309","no_street_type"
"DESM1100",106,"718 SE 8th","Des Moines","IA","50309","no_street_type"
"DESM1100",99,"1021 SE 9th","Des Moines","IA","50309","no_street_type"
"DESM1100",105,"724 SE 8th","Des Moines","IA","50309","no_street_type"
"DESM1100",95,"503 SE 8th","Des Moines","IA","50309","no_street_type"
"DJSC1000",7,"5895 NE 6th","Des Moines","IA","50313","no_street_type"
"DUNC1000",28,"2155 NE 51st","Des Moines","IA","50320","no_street_type"
"EATO1000",7,"3830 SW 30th","Des Moines","IA","50309","no_street_type"
"EATO1000",84,"5304 SW 9th","Des Moines","IA","50315","no_street_type"
"EDGE1000",64,"5885 NE 14th","Des Moines","IA","50317","no_street_type"
"EDGE1000",29,"320 Martin Luther King","Des Moines","IA","50111","no_street_type"
"ELIT1200",5,"1616 Broadway","Des Moines","IA","50309","no_street_type"
"ESTE1000",15,"7401 SW 9th","Des Moines","IA","50315","no_street_type"
"EXEC1100",27,"1111 SE Army Post Unit #149","Des Moines","IA","50315","no_street_type"
"FAZI1000",6,"6065 SE 19th","Des Moines","IA","50320","no_street_type"
"FAZI1000",87,"3200 SE 19th","Des Moines","IA","50320","no_street_type"
"FAZI1000",17,"3200 SE 19th","Des Moines","IA","50320","no_street_type"
"FIRS1000",388,"4302 SW 9th","Des Moines","IA","50321","no_street_type"
"FLYN1000",4,"3111 SW 18th","Des Moines","IA","50315","no_street_type"
"GBCO1000",3,"2633 SE 8th","Des Moines","IA","50309","no_street_type"
"GRAP1000",38,"2100 SE 5th","Des Moines","IA","50313","no_street_type"
"GUAR1000",23,"7119 SE 27th","Des Moines","IA","50320","no_street_type"
"H3HO1000",108,"4665 Brewer","Des Moines","IA","50311","no_street_type"
"HAGE1000",175,"6101 SE 14th","Des Moines","IA","50320","no_street_type"
"HEMR1000",11,"8055 Plummer","Des Moines","IA","50313","no_street_type"
"HEMR1000",30,"571 NW 63rd","Des Moines","IA","50111","no_street_type"
"HEMR1000",8,"502 NW 63rd","Des Moines","IA","50309","no_street_type"
"HILS1000",18,"5830 SE 14th","Des Moines","IA","50309","no_street_type"
"HOLM1400",13,"4501 SW 29th","Des Moines","IA","50321","no_street_type"
"HOME1600",97,"13240 Hickory","Des Moines","IA","50316","no_street_type"
"HOME2600",26,"6373 NE Eighth","Des Moines","IA","50315","no_street_type"
"HUBB1000",261,"411 SW 12th","Des Moines","IA","50309","no_street_type"
"HUBB1000",202,"550 SW 9th Non Contract Siding","Des Moines","IA","50309","no_street_type"
"HUBB1000",263,"412 SW 12th","Des Moines","IA","50309","no_street_type"
"HUBB1000",306,"400 SW 7th ","Des Moines","IA","50309","no_street_type"
"HUBB1000",164,"550 SW 9th","Des Moines","IA","50309","no_street_type"
"HUBB1000",18,"309 SW 8th","Des Moines","IA","50309","no_street_type"
"HUBB1000",11,"309 SW 8th","Des Moines","IA","50309","no_street_type"
"HUBB1000",191,"550 SW 9th","Des Moines","IA","50309","no_street_type"
"HUBB1200",2687,"4279 Grover old Do not use","Des Moines","IA","50317","no_street_type"
"INST1100",1805,"5413 SE 27th","Des Moines","IA","50320","no_street_type"
"JCTO1000",91,"397 NW 43rd","Des Moines","IA","50313","no_street_type"
"JENS1000",466,"5741 NE 22nd","Des Moines","IA","50313","no_street_type"
"JOHN2600",77,"5338 NE 10th","Des Moines","IA","50313","no_street_type"
"JOHN3100",10,"5040 SE 14th","Des Moines","IA","50320","no_street_type"
"JONE1000",4,"4780 NE 30th","Des Moines","IA","50317","no_street_type"
"JRGG1000",3,"1311 East 9th, Unit #2","Des Moines","IA","50316","no_street_type"
"JRGG1000",2,"1311 East 9th, Unit #1","Des Moines","IA","50316","no_street_type"
"KAND1000",43,"616 SW 60th","Des Moines","IA","50312","no_street_type"
"KNAP1000",5,"1938 SE 6th","Des Moines","IA","50315","no_street_type"
"KOES1000",424,"7712 SE 5th","Des Moines","IA","50315","no_street_type"
"KOES1000",219,"1413 MLK","Des Moines","IA","50321","no_street_type"
"KOES1000",184,"1100 Mlk","Des Moines","IA","50310","no_street_type"
"KOES1000",182,"504 SE 6th","Des Moines","IA","50309","no_street_type"
"KOES1000",116,"1938 SE 6th","Des Moines","IA","50310","no_street_type"
"KOES1000",366,"1021 Davis Park","Des Moines","IA","50315","no_street_type"
"KOES1001",38,"1415 MLK","Des Moines","IA","50314","no_street_type"
"KOES1001",3,"5601 SW 9th","Des Moines","IA","50315","no_street_type"
"KOLO1000",6,"1537 South 25","Des Moines","IA","50311","no_street_type"
"KRMD1000",166,"6755 NE 9th","Des Moines","IA","50311","no_street_type"
"LANG1300",83,"5801 NE 14th","Des Moines","IA","50311","no_street_type"
"LANS1000",81,"201 SW 11th ","Des Moines","IA","50309","no_street_type"
"LANT1000",22,"895 NE 63rd","Des Moines","IA","50313","no_street_type"
"LEGA1000",184,"3305 EP True Unit #302","Des Moines","IA","50309","no_street_type"
"LIFE1000",29,"716 Pearl","Des Moines","IA","50322","no_street_type"
"LIVI1000",13,"5479 NW 3rd","Des Moines","IA","50111","no_street_type"
"McAN1000",34,"4001 NE 22nd","Des Moines","IA","50313","no_street_type"
"MCIN1100",4,"5546 NE 46th","Des Moines","IA","50310","no_street_type"
"METR1000",33,"57 Sunburst","Des Moines","IA","50321","no_street_type"
"MIDW1000",1465,"613 Marlou","Des Moines","IA","50320","no_street_type"
"MIDW1000",1433,"5915 SW 4th","Des Moines","IA","50312","no_street_type"
"MIDW1000",1563,"4385 SE 14th","Des Moines","IA","50320","no_street_type"
"MIDW1000",1455,"4081 Hampton","Des Moines","IA","50311","no_street_type"
"MIDW1000",559,"2014 State Fair","Des Moines","IA","50317","no_street_type"
"MONT1200",13,"4701 Stone Bridge","Des Moines","IA","50312","no_street_type"
"MPSE1000",18,"2014 Sidewalk Repair","Des Moines","IA","50314","no_street_type"
"NIEC1000",3,"1001 NE 44th","Des Moines","IA","50313","no_street_type"
"NISS1000",9,"375 NW 60th","Des Moines","IA","50313","no_street_type"
"OAKW1000",383,"180 37th Steet ","Des Moines","IA","50312","no_street_type"
"OAKW1000",352,"4600 SE 34th ","Des Moines","IA","50320","no_street_type"
"OAKW1000",171,"2831 SW 30th","Des Moines","IA","50321","no_street_type"
"OAKW1000",305,"3221 SW 33rd","Des Moines","IA","50321","no_street_type"
"OAKW1000",72,"3301 SW 33rd","Des Moines","IA","50111","no_street_type"
"OAKW1000",40,"9126 NW  Lakeridge","Des Moines","IA","50309","no_street_type"
"OAKW1000",65,"316 SW 5th","Des Moines","IA","50309","no_street_type"
"OAKW1000",357,"4906 SW 37th ","Des Moines","IA","50315","no_street_type"
"OAKW1000",351,"4906 SW 18th","Des Moines","IA","50315","no_street_type"
"OAKW1000",206,"4064 SW 31st","Des Moines","IA","50321","no_street_type"
"OHNE1000",9,"203 SE 34th","Des Moines","IA","50317","no_street_type"
"OHNE1000",319,"5913 SE 34th","Des Moines","IA","50320","no_street_type"
"OLSO1200",11,"3114 SW 61st","Des Moines","IA","50321","no_street_type"
"ORCH1000",2,"1301 Canyon","Des Moines","IA","50315","no_street_type"
"OUTD1000",14,"536 NW 63rd","Des Moines","IA","50309","no_street_type"
"PARK1100",5,"650 63rd Sreet","Des Moines","IA","50312","no_street_type"
"PATT1300",82,"6104 SW 12th","Des Moines","IA","50315","no_street_type"
"PATT1300",35,"3253 SE 20th","Des Moines","IA","50111","no_street_type"
"PERE1000",12,"1057 MLK","Des Moines","IA","50310","no_street_type"
"PERE1000",10,"1405 MLK","Des Moines","IA","50310","no_street_type"
"PERF1300",8,"125 NW Broadway","Des Moines","IA","50313","no_street_type"
"PETE1100",61,"31169 Nappa Valley Crests","Des Moines","IA","50111","no_street_type"
"PREF1000",74,"5740 NE 14th","Des Moines","IA","50313","no_street_type"
"RADI1000",20,"5827 NE 9th","Des Moines","IA","50313","no_street_type"
"RCIB1000",8,"2815 SW 30th","Des Moines","IA","50320","no_street_type"
"RELI1000",30,"6700 SE 5th","Des Moines","IA","50309","no_street_type"
"RELI1000",102,"6616 SW 9th","Des Moines","IA","50320","no_street_type"
"RELI1000",33,"5345 SE 5th","Des Moines","IA","50315","no_street_type"
"RELI1000",95,"5515 SE 14th","Des Moines","IA","50309","no_street_type"
"REMO1000",226,"4905 SW 18th","Des Moines","IA","50315","no_street_type"
"RIDN1000",22,"1973 SW 1st","Des Moines","IA","50312","no_street_type"
"RILE1000",3,"4161 Dixon Suite #99","Des Moines","IA","50313","no_street_type"
"ROYA1000",8,"6820 NW 4th","Des Moines","IA","50313","no_street_type"
"RUPE1000",23,"229 Marlou","Des Moines","IA","50321","no_street_type"
"SAVA1100",60,"4400 SW 26th","Des Moines","IA","50317","no_street_type"
"SAVA1100",20,"3612 SW 26th","Des Moines","IA","50317","no_street_type"
"SERE1100",4,"6204 SW 9th","Des Moines","IA","50315","no_street_type"
"SITE1000",2,"100 Market Unit# 115","Des Moines","IA","50265","no_street_type"
"STEV1400",7,"4377 NE 14th","Des Moines","IA","50313","no_street_type"
"TECO1000",127,"4008 SW 13th","Des Moines","IA","50111","no_street_type"
"THEP1600",6,"4051 SW 56th","Des Moines","IA","50321","no_street_type"
"THIC1000",73,"4135 NE 46th","Des Moines","IA","50317","no_street_type"
"THRE1000",5,"1159 24th Sreet","Des Moines","IA","50311","no_street_type"
"TORG1000",9,"5713 NE 9th","Des Moines","IA","50111","no_street_type"
"TORG1000",4,"801 NE 60th","Des Moines","IA","50309","no_street_type"
"TORG1000",11,"5895 NE 6th","Des Moines","IA","50111","no_street_type"
"UNIT1100",175,"4317 SE 3rd","Des Moines","IA","50315","no_street_type"
"UNIT1100",50,"6666 NW 4th","Des Moines","IA","50313","no_street_type"
"UNIT1100",17,"3300 SE 1st","Des Moines","IA","50315","no_street_type"
"UNIT1100",232,"1900 SE 6th","Des Moines","IA","50315","no_street_type"
"UNIT1100",84,"3139 SE 8th","Des Moines","IA","50315","no_street_type"
"VANW1000",506,"2933 Brookshire","Des Moines","IA","50313","no_street_type"
"VANW1000",519,"7628 Silver Stone","Des Moines","IA","50313","no_street_type"
"WASH1000",5,"7101 SE 5th","Des Moines","IA","50315","no_street_type"
"WELB1000",19,"3705 NE 43rd","Des Moines","IA","50111","no_street_type"
"WESL1000",38,"251 Sergeant ","Des Moines","IA","50111","no_street_type"
"ZENI1000",24,"724 37th Steet","Des Moines","IA","50312","no_street_type"
"BLCP1000",1152,"2833 Caulder Aveenue","Des Moines ","IA","50321","no_street_type"
"BURK1000",10,"1300 Walnut Sreet","Des Moines ","IA","50309","no_street_type"
"MEYE1300",4,"301 Maple Steet","DeSoto","IA","50069","no_street_type"
"CASH1200",2211,"3088 180th Steet","Duncombe","IA","50532","no_street_type"
"GRIF1300",2,"1910 Union Aveune","Duncombe","IA","50532","no_street_type"
"CASH1200",2265,"201 North Hewett","Eagle Grove","IA","50533","no_street_type"
"CSFD2019",352,"3183 IA-17","Eagle Grove","IA","50533","no_street_type"
"ROJO1000",1469,"1115 North Iowa Aveue","Eagle Grove","IA","50533","no_street_type"
"BEHR1000",19,"20169 Twin Pines Lot 13","Earlham","IA","50072","no_street_type"
"BLUE1100",66,"522 NE 5th","Earlham","IA","50072","no_street_type"
"BLUE1100",5,"1660 North 23rd","Earlham","IA","50072","no_street_type"
"CSGR2016",2238,"530 NE Maple","Earlham","IA","50072","no_street_type"
"CSGR2017",223,"530 NE Maple","Earlham","IA","50072","no_street_type"
"CSGR2019",1861,"530 NE Maple","Earlham","IA","50072","no_street_type"
"CSGR2022",1478,"220 NW 8th","Earlham","IA","50072","no_street_type"
"HAMM1000",7,"310 Poplar","Earlham","IA","50072","no_street_type"
"HAMM1000",125,"125 NE Maple","Earlham","IA","50072","no_street_type"
"HAMM1000",124,"170 7th Streeet","Earlham","IA","50072","no_street_type"
"HAMM1000",104,"225 NW 2nd","Earlham","IA","50072","no_street_type"
"HAMM1000",34,"510 NE Plum","Earlham","IA","50072","no_street_type"
"HAMM1000",63,"555 Sycamore","Earlham","IA","50072","no_street_type"
"HAMM1000",17,"425 NW 4th","Earlham","IA","50072","no_street_type"
"KAND1000",12,"525 NW 5th","Earlham","IA","50072","no_street_type"
"KAND1000",6,"480 NE 6th","Earlham","IA","50072","no_street_type"
"MCCA1100",37,"425 NW 6th","Earlham","IA","50072","no_street_type"
"MCCA1100",45,"910 NW 6th","Earlham","IA","50072","no_street_type"
"BUIL2100",18,"221 NE Madison","Elkhart","IA","50073","no_street_type"
"BUIL2100",79,"404 NE Madison","Elkhart","IA","50073","no_street_type"
"BUIL2100",95,"409 NE Madison","Elkhart","IA","50073","no_street_type"
"BUIL2100",15,"608 NE Elm","Elkhart","IA","50073","no_street_type"
"BUIL2100",17,"217 NE Madison","Elkhart","IA","50073","no_street_type"
"BUIL2100",37,"314 NE Madison","Elkhart","IA","50073","no_street_type"
"BUIL2100",77,"406 NE Madison","Elkhart","IA","50073","no_street_type"
"BUIL2100",97,"505 NE Madison","Elkhart","IA","50073","no_street_type"
"BUIL2100",38,"310 NE Madison","Elkhart","IA","50073","no_street_type"
"BUIL2100",94,"405 NE Madison","Elkhart","IA","50073","no_street_type"
"BUIL2100",39,"306 NE Madison","Elkhart","IA","50073","no_street_type"
"BUIL2100",96,"407 NE Madison","Elkhart","IA","50073","no_street_type"
"BUIL2100",78,"402 NE Madison","Elkhart","IA","50073","no_street_type"
"BUIL2100",82,"503 NE Madison","Elkhart","IA","50073","no_street_type"
"BUIL2100",53,"205 NE Madison","Elkhart","IA","50073","no_street_type"
"BUIL2100",84,"411 NE Madison","Elkhart","IA","50073","no_street_type"
"BUIL2100",36,"318 NE  Madison ","Elkhart","IA","50073","no_street_type"
"CSGR2021",115,"106 NE Madison","Elkhart","IA","50073","no_street_type"
"DEAN1000",66,"1308 NW Laurel","Elkhart","IA","50073","no_street_type"
"GREE1000",207,"311 NE Monroe","Elkhart","IA","50073","no_street_type"
"GREE1000",40,"117 NE Monroe","Elkhart","IA","50073","no_street_type"
"GREE1000",43,"113 NE Monroe","Elkhart","IA","50073","no_street_type"
"GREE1000",23,"109 NE Monroe","Elkhart","IA","50073","no_street_type"
"INST1100",647,"5936 NE 130th","Elkhart","IA","50073","no_street_type"
"JELD1000",956,"212 NE Megan","Elkhart","IA","50073","no_street_type"
"PALM1200",6,"221 NE Megan","Elkhart","IA","50073","no_street_type"
"PALM1200",14,"212 NE Megan","Elkhart","IA","50073","no_street_type"
"PALM1200",11,"112 NE Megan","Elkhart","IA","50073","no_street_type"
"PALM1200",7,"220 NE Megan","Elkhart","IA","50073","no_street_type"
"PALM1200",2,"302 NE Megan","Elkhart","IA","50073","no_street_type"
"CSGR2022",1738,"1780 Hiighway 1 Lot 33","Fairfield","IA","52556","no_street_type"
"KRAF1100",76,"3675 390th Farnhamville","Farnhamville","IA","50538","no_street_type"
"HOLL1400",8,"23934 IA 9","Forest City","IA","50436","no_street_type"
"BECK1000",9,"21 1/2 14th Streets","Fort Dodge","IA","50501","no_street_type"
"BENN1600",27,"2647 Paul","Fort Dodge","IA","50501","no_street_type"
"BERG1100",19,"12 Plex","Fort Dodge","IA","50501","no_street_type"
"CASH1200",1939,"328 8th","Fort Dodge","IA","50501","no_street_type"
"CASH1200",1080,"2890 200th Steet","Fort Dodge","IA","50501","no_street_type"
"CASH1200",1628,"1804 Market","Fort Dodge","IA","50501","no_street_type"
"CASH1200",2036,"7 Various Locations","Fort Dodge","IA","50501","no_street_type"
"CAST1200",152,"2018 Streets","Fort Dodge","IA","50501","no_street_type"
"CAST1200",245,"2020 Humboldt","Fort Dodge","IA","50501","no_street_type"
"COMM1300",54,"1163 HS","Fort Dodge","IA","50501","no_street_type"
"CREE1000",28,"208 South 25th  Brown Shoe Fit","Fort Dodge","IA","50501","no_street_type"
"CRON1000",5,"217 Apt #3","Fort Dodge","IA","50501","no_street_type"
"CSFD2016",293,"5630 SW Randolph","Fort Dodge","IA","50501","no_street_type"
"CSFD2018",83,"618 James","Fort Dodge","IA","50501","no_street_type"
"CSFD2019",359,"1800 Business 20 West","Fort Dodge","IA","50501","no_street_type"
"CSFD2023",489,"2309 Harvard ","Fort Dodge","IA","50501","no_street_type"
"CSFD2023",506,"1811 East Lincolnway","Fort Dodge","IA","50501","no_street_type"
"CSFD2023",135,"1800 Business 20 West","Fort Dodge","IA","50501","no_street_type"
"DECK1100",6,"2011 Dales House","Fort Dodge","IA","50501","no_street_type"
"DONA2024",13,"407 South 7th Steet","Fort Dodge","IA","50501","no_street_type"
"DONA2024",10,"407 South 7th Steet","Fort Dodge","IA","50501","no_street_type"
"FIEL1000",98,"1854 270th Steet","Fort Dodge","IA","50501","no_street_type"
"FORT1100",2,"2011 Contract","Fort Dodge","IA","50501","no_street_type"
"FORT1100",9,"2014 Contract","Fort Dodge","IA","50501","no_street_type"
"FORT1100",24,"2019 Contract","Fort Dodge","IA","50501","no_street_type"
"FORT1100",14,"2016 Contract","Fort Dodge","IA","50501","no_street_type"
"FORT1100",3,"2012 Contract","Fort Dodge","IA","50501","no_street_type"
"FORT1100",12,"2015 Contract","Fort Dodge","IA","50501","no_street_type"
"FORT1100",16,"2017 Contract","Fort Dodge","IA","50501","no_street_type"
"FORT1100",19,"2018 Contract","Fort Dodge","IA","50501","no_street_type"
"FORT1100",7,"2013 Contract","Fort Dodge","IA","50501","no_street_type"
"FORT1400",44,"223 -Target","Fort Dodge","IA","50501","no_street_type"
"FORT1400",20,"1426 Culligan","Fort Dodge","IA","50501","no_street_type"
"GEHL1000",92,"2663 Osceola","Fort Dodge","IA","50501","no_street_type"
"GETH1000",3,"1946 Harvest","Fort Dodge","IA","50501","no_street_type"
"HARV1000",21,"1623 SW Fort Dodge","Fort Dodge","IA","50501","no_street_type"
"HARV1000",54,"163 Courtwood","Fort Dodge","IA","50501","no_street_type"
"HARV1400",148,"210 South Park","Fort Dodge","IA","50501","no_street_type"
"HOOV1200",12,"2125 180th Stree","Fort Dodge","IA","50501","no_street_type"
"IOWA1000",111,"2016 Spring Musical","Fort Dodge","IA","50501","no_street_type"
"IOWA1000",116,"2016 Fast Track","Fort Dodge","IA","50501","no_street_type"
"IOWA1000",156,"2018 Spring Play #37226","Fort Dodge","IA","50501","no_street_type"
"IOWA1000",148,"2018 Fall Play","Fort Dodge","IA","50501","no_street_type"
"IOWA1000",55,"2013 Fall Play","Fort Dodge","IA","50501","no_street_type"
"IOWA1000",153,"2017 Fall Play","Fort Dodge","IA","50501","no_street_type"
"IOWA1000",128,"2017 Spring Musical","Fort Dodge","IA","50501","no_street_type"
"IOWA1000",122,"2016 Fall Play","Fort Dodge","IA","50501","no_street_type"
"IOWA1000",171,"2019 Spring Muscial","Fort Dodge","IA","50501","no_street_type"
"IOWA1000",189,"2020 Spring Musical","Fort Dodge","IA","50501","no_street_type"
"ISAA1000",71,"130 Village Green","Fort Dodge","IA","50501","no_street_type"
"JENS1000",1084,"1834 Hgw 20 W 21-140","Fort Dodge","IA","50501","no_street_type"
"JENS1000",75,"2012 Spec House","Fort Dodge","IA","50501","no_street_type"
"JENS1000",842,"9400 Plum","Fort Dodge","IA","50501","no_street_type"
"JOHN2000",235,"20 x 20 Deck","Fort Dodge","IA","50501","no_street_type"
"JONE1500",12,"1208 SW","Fort Dodge","IA","50501","no_street_type"
"KAST1000",122,"801 Grand","Fort Dodge","IA","50501","no_street_type"
"KGRO1000",183,"515 Salon","Fort Dodge","IA","50501","no_street_type"
"KOLA1000",141,"2 North Fire Repair","Fort Dodge","IA","50501","no_street_type"
"KOLA1000",66,"3 North Showers","Fort Dodge","IA","50501","no_street_type"
"LIND1500",74,"5 Stars","Fort Dodge","IA","50501","no_street_type"
"LIND1800",6,"5 Island Lake","Fort Dodge","IA","50501","no_street_type"
"LIND1800",3,"2014 Garage Addition","Fort Dodge","IA","50501","no_street_type"
"LOCK1000",7,"300 Arthur","Fort Dodge","IA","50501","no_street_type"
"LYNC1100",2,"3 Season Room","Fort Dodge","IA","50501","no_street_type"
"MAIE1000",14,"2361 Rental","Fort Dodge","IA","50501","no_street_type"
"MARS1300",295,"1800 U.S. 20","Fort Dodge","IA","50501","no_street_type"
"MCGO1000",130,"1711 Jonathan/Orchard Glen","Fort Dodge","IA","50501","no_street_type"
"NEWC1200",28,"02 - water","Fort Dodge","IA","50501","no_street_type"
"OHPR1000",25,"455 Locust","Fort Dodge","IA","50501","no_street_type"
"OHPR1000",13,"6 Plex","Fort Dodge","IA","50501","no_street_type"
"OHPR1000",16,"704 & Edie's Office","Fort Dodge","IA","50501","no_street_type"
"PEAR1000",155,"1100 Apartments","Fort Dodge","IA","50501","no_street_type"
"PEAR1000",4,"1100 Block Apartments","Fort Dodge","IA","50501","no_street_type"
"PRAT1000",4,"371 13th NW","Fort Dodge","IA","50501","no_street_type"
"PRIM1000",12,"2248 Utah","Fort Dodge","IA","50501","no_street_type"
"RILE1100",2,"308 Apt 1","Fort Dodge","IA","50501","no_street_type"
"RILE1200",147,"501 Callendar","Fort Dodge","IA","50501","no_street_type"
"ROJO1000",1432,"2022 Pricing","Fort Dodge","IA","50501","no_street_type"
"ROJO1000",1363,"1317 11th SW","Fort Dodge","IA","50501","no_street_type"
"ROJO1000",339,"1036 -  Wilkens","Fort Dodge","IA","50501","no_street_type"
"ROJO1000",1399,"1705 Gishwiller","Fort Dodge","IA","50501","no_street_type"
"ROJO1000",917,"619 Kesterson","Fort Dodge","IA","50501","no_street_type"
"ROYA1200",11,"1100 Block Apartments","Fort Dodge","IA","50501","no_street_type"
"ROYA1200",12,"1100 Block Apartments","Fort Dodge","IA","50501","no_street_type"
"ROYA1200",10,"1100 Block Apartments","Fort Dodge","IA","50501","no_street_type"
"ROYA1200",9,"1100 Block Apartments","Fort Dodge","IA","50501","no_street_type"
"SAND1800",36,"2170 140th Steet","Fort Dodge","IA","50501","no_street_type"
"SORE1200",16,"1200 Block Of South 21st Stree","Fort Dodge","IA","50501","no_street_type"
"WICK1100",14,"2019 Fort Dodge Streets","Fort Dodge","IA","50501","no_street_type"
"WOOD1600",59,"2013 Training","Fort Dodge","IA","50501","no_street_type"
"WOOD1700",67,"2015 Spec","Fort Dodge","IA","50501","no_street_type"
"ELSE1000",50,"53370 180th Strret","Gilbert","IA","50105","no_street_type"
"HOOP1000",38,"3503 210th Steet","Goose Lake","IA","52750","no_street_type"
"CSFD2020",130,"905 Lincoln Steet","Gowrie","IA","50543","no_street_type"
"CSFD2022",300,"1001 Walnut Sreet","Gowrie","IA","50543","no_street_type"
"AMIC1000",3,"11489 NW 107th","Granger","IA","50109","no_street_type"
"BAKE1400",225,"10461 NW 121st","Granger","IA","50109","no_street_type"
"BENT1000",18,"12500 NW 106th","Granger","IA","50109","no_street_type"
"BURE1000",646,"10562 NW 121st","Granger","IA","50109","no_street_type"
"BUTZ1000",31,"1701 Burr Oak Boulvard","Granger","IA","50109","no_street_type"
"CASH1000",6761,"10908 NW 107th","Granger","IA","50109","no_street_type"
"CASH1000",1648,"11426 NW 115th","Granger","IA","50109","no_street_type"
"CONT1000",163,"11489 NW 1107th","Granger","IA","50109","no_street_type"
"CONT1000",39,"11781 NW 115th","Granger","IA","50109","no_street_type"
"CSGR2020",2342,"11458 NW 107th","Granger","IA","50109","no_street_type"
"CSGR2021",1654,"11736 NW 115th","Granger","IA","50109","no_street_type"
"CSGR2021",1938,"18079 Iowa 141","Granger","IA","50109","no_street_type"
"CSGR2022",1739,"11483 NW 107th","Granger","IA","50109","no_street_type"
"CSGR2022",1665,"12441 NW 111th","Granger","IA","50109","no_street_type"
"DEPE1000",4,"1913 NE Cypres","Granger","IA","50109","no_street_type"
"DITT1000",22,"12361 NW 102nd","Granger","IA","50109","no_street_type"
"FIRS1000",542,"1701 Juniper","Granger","IA","50109","no_street_type"
"FOUR1000",23,"10847 NW 111th","Granger","IA","50109","no_street_type"
"GREE1000",22,"3706 Wolfcreek","Granger","IA","50109","no_street_type"
"JOHN1800",21,"11705 NW 121st","Granger","IA","50109","no_street_type"
"JSKC1000",38,"2413 Twin Eagle","Granger","IA","50109","no_street_type"
"JSKC1000",24,"12360 NW 106th","Granger","IA","50109","no_street_type"
"JSKC1000",29,"1701 Crabapple","Granger","IA","50109","no_street_type"
"KEYS1000",24,"3333 Iowa 141","Granger","IA","50109","no_street_type"
"LEAF1000",110,"911 Glenwood","Granger","IA","50109","no_street_type"
"LEAF1000",137,"5736 Columbin","Granger","IA","50109","no_street_type"
"LOGA1000",91,"2419 White Oak","Granger","IA","50109","no_street_type"
"LOGA1000",16,"10964 NW 107th","Granger","IA","50109","no_street_type"
"PETE1100",77,"10305 NW 104th","Granger","IA","50109","no_street_type"
"QUAL1000",2,"10447 NW 106th","Granger","IA","50109","no_street_type"
"QUOT1000",112,"10757 NW 101st","Granger","IA","50109","no_street_type"
"REMO1000",182,"10261 NW 106th","Granger","IA","50109","no_street_type"
"SEND1100",205,"11440 NW 114th","Granger","IA","50109","no_street_type"
"SHER1300",32,"10256 NW 114th","Granger","IA","50109","no_street_type"
"THOM1700",19,"11653 NW 115th","Granger","IA","50109","no_street_type"
"UMTH1000",47,"1962 Sandybeach","Granger","IA","50109","no_street_type"
"UMTH1000",19,"11651 NW 121st","Granger","IA","50109","no_street_type"
"UMTH1000",101,"11651 NW 121st","Granger","IA","50109","no_street_type"
"UNIT1100",838,"11489 NW 107th ","Granger","IA","50109","no_street_type"
"WICK1000",66,"11489 NW 107th","Granger","IA","50109","no_street_type"
"CASH1000",4078,"409 SW 2nd","Greenfield","IA","50849","no_street_type"
"CSGR1000",467,"105 NE Clark","Greenfield","IA","50849","no_street_type"
"MCCA1100",92,"2181 IA-92","Greenfield","IA","50849","no_street_type"
"OLPC1000",7,"308 SE Noble","Greenfield","IA","50849","no_street_type"
"1STI1000",404,"1001 SE 37th","Grimes","IA","50111","no_street_type"
"1STI1000",186,"300 MLK","Grimes","IA","50111","no_street_type"
"1STI1000",307,"33 Clark","Grimes","IA","50111","no_street_type"
"1STI1000",24,"9295 NW 121st","Grimes","IA","50111","no_street_type"
"1STI1000",298,"33 Clark","Grimes","IA","50111","no_street_type"
"APEX1000",22,"2600 MLK","Grimes","IA","50111","no_street_type"
"BAIL1400",2,"12770 SE 37th","Grimes","IA","50111","no_street_type"
"BAKE1400",118,"3 Sons","Grimes","IA","50111","no_street_type"
"BCSI1000",15,"7256 NW 100th","Grimes","IA","50111","no_street_type"
"BECK1200",10,"621 NE 7th","Grimes","IA","50111","no_street_type"
"BLCP1000",50,"7450 NW 100th","Grimes","IA","50111","no_street_type"
"BNTB1000",63,"1208 SW 4th","Grimes","IA","50111","no_street_type"
"BNTB1000",38,"614 Oakwood","Grimes","IA","50111","no_street_type"
"BNTB1000",84,"708 NE Bridge Park ","Grimes","IA","50111","no_street_type"
"BRAG1000",62,"2204 NE Park","Grimes","IA","50111","no_street_type"
"BROC1000",47,"2235 P District 2","Grimes","IA","50111","no_street_type"
"BUIL1000",46,"900 NE 11th","Grimes","IA","50111","no_street_type"
"BUIL1000",17,"1000 Norton","Grimes","IA","50111","no_street_type"
"BUIL1000",135,"808 NE 12th","Grimes","IA","50111","no_street_type"
"BUIL1000",143,"808 NE 13th","Grimes","IA","50111","no_street_type"
"BUIL1000",26,"900 NE 12th","Grimes","IA","50111","no_street_type"
"BUIL1000",196,"1202 Park","Grimes","IA","50111","no_street_type"
